Timestamp,FlowSrc,FlowDst,Throughput,Delay,Jitter,Tx_Packets,Rx_Packets,Lost_packets
2021-05-29 18:16,192.168.1.17/49154,192.168.1.2/1005,6.12334,0.343,0.181,12774,12774,0
2021-05-29 18:16,192.168.1.17/49166,192.168.1.14/1005,6.10657,0.348,0.184,12739,12739,0
2021-05-29 18:16,192.168.1.17/49162,192.168.1.10/1005,6.10992,0.349,0.181,12746,12746,0
2021-05-29 18:16,192.168.1.17/49164,192.168.1.12/1005,6.11807,0.35,0.183,12763,12763,0
2021-05-29 18:16,192.168.1.17/49160,192.168.1.8/1005,6.13629,0.348,0.181,12802,12801,0
2021-05-29 18:16,192.168.1.17/49163,192.168.1.11/1005,6.10801,0.36,0.184,12742,12742,0
2021-05-29 18:16,192.168.1.17/49157,192.168.1.5/1005,6.11615,0.346,0.182,12759,12759,0
2021-05-29 18:16,192.168.1.17/49155,192.168.1.3/1005,6.1128,0.346,0.181,12752,12752,0
2021-05-29 18:16,192.168.1.17/49165,192.168.1.13/1005,6.11376,0.344,0.182,12754,12754,0
2021-05-29 18:16,192.168.1.17/49158,192.168.1.6/1005,6.11472,0.351,0.184,12756,12756,0
2021-05-29 18:16,192.168.1.17/49156,192.168.1.4/1005,6.1152,0.347,0.181,12757,12757,0
2021-05-29 18:16,192.168.1.17/49167,192.168.1.15/1005,6.11903,0.346,0.184,12765,12765,0
2021-05-29 18:16,192.168.1.17/49153,192.168.1.1/1005,6.11424,0.343,0.184,12755,12755,0
2021-05-29 18:16,192.168.1.17/49161,192.168.1.9/1005,6.1104,0.349,0.184,12747,12747,0
2021-05-29 18:16,192.168.1.17/49168,192.168.1.16/1005,6.12095,0.348,0.182,12769,12769,0
2021-05-29 18:16,192.168.1.17/49159,192.168.1.7/1005,6.12095,0.359,0.185,12769,12769,0
